DV_ESC,2021,2,406.85
DV_ESC,2021,3,430.77
DV_ESC,2021,4,448.24
DV_ESC,2022,1,464.43
DV_ESC,2022,2,492.89
DV_ESC,2022,3,506.55
DV_ESC,2022,4,506.30
DV_ESC,2023,1,511.10
DV_ESC,2023,2,522.48
DV_ESC,2023,3,528.55
DV_ESC,2023,4,533.37
DV_ESC,2024,1,538.84
DV_ESC,2024,2,551.93
DV_ESC,2024,3,559.49
DV_ESC,2024,4,563.52
DV_ESC,2025,1,566.70
DV_ESC,2025,2,575.00
DV_ESC,2025,3,579.50
DV_ESC,2025,4,584.42
DV_MA,1975,1,72.15
DV_MA,1975,2,69.20
DV_MA,1975,3,71.87
DV_MA,1975,4,72.35
DV_MA,1976,1,70.23
DV_MA,1976,2,72.54
DV_MA,1976,3,73.86
DV_MA,1976,4,71.37
DV_MA,1977,1,73.74
DV_MA,1977,2,77.55
DV_MA,1977,3,78.12
DV_MA,1977,4,80.70
DV_MA,1978,1,80.48
DV_MA,1978,2,83.93
DV_MA,1978,3,82.98
DV_MA,1978,4,84.07
DV_MA,1979,1,92.34
DV_MA,1979,2,94.31
DV_MA,1979,3,94.79
DV_MA,1979,4,97.66
DV_MA,1980,1,100.00
DV_MA,1980,2,101.95
DV_MA,1980,3,106.79
DV_MA,1980,4,106.10
DV_MA,1981,1,106.53
DV_MA,1981,2,106.29
DV_MA,1981,3,109.92
DV_MA,1981,4,107.70
DV_MA,1982,1,112.12
DV_MA,1982,2,113.74
DV_MA,1982,3,112.77
DV_MA,1982,4,114.71
DV_MA,1983,1,117.09
DV_MA,1983,2,120.19
DV_MA,1983,3,124.06
DV_MA,1983,4,128.53
DV_MA,1984,1,130.34
DV_MA,1984,2,135.35
DV_MA,1984,3,139.15
DV_MA,1984,4,142.64
DV_MA,1985,1,146.62
DV_MA,1985,2,152.34
DV_MA,1985,3,157.06
DV_MA,1985,4,161.96
DV_MA,1986,1,167.31
DV_MA,1986,2,174.94
DV_MA,1986,3,182.83
DV_MA,1986,4,190.53
DV_MA,1987,1,198.31
DV_MA,1987,2,206.45
DV_MA,1987,3,215.88
DV_MA,1987,4,220.98
DV_MA,1988,1,225.86
DV_MA,1988,2,231.73
DV_MA,1988,3,234.90
DV_MA,1988,4,235.73
DV_MA,1989,1,236.70
DV_MA,1989,2,237.00
